target_dim,lmr_edges,lr,ijk,kendall,residual variance,globalh0,globalh1
2,2,0.1,0.02210000000000001,-0.9557066147865347,0.004200510959665782,6.692223221756415,4.645700215072606
2,3,0.1,0.02180000000000004,-0.9568684521710626,0.004011798211909778,7.536637285638483,5.652507183630575
2,5,0.1,0.023399999999999976,-0.9601007392449324,0.004115179129731361,8.45915238889128,10.453144511352663
2,10,0.1,0.025800000000000045,-0.9481556433793196,0.006938336204165507,5.509947177507569,8.94774789882974
2,2,1.0,0.026800000000000046,-0.9452166936863405,0.006302757509461965,9.494945144141992,4.678957787331884
2,3,1.0,0.02410000000000001,-0.9486710326214742,0.005670003060838202,10.284344091847302,5.50732179645043
2,5,1.0,0.025800000000000045,-0.9513161865549162,0.005785757055230545,12.64646558853789,10.65791072109243
2,10,1.0,0.028200000000000003,-0.945422189492085,0.007600859834857809,7.805266094005987,9.12839060694727
2,2,2.0,0.02949999999999997,-0.9414863016248468,0.007184096129369877,10.070750736183644,4.623723160680477
2,3,2.0,0.026499999999999968,-0.9448323070341909,0.00654626202799391,12.625386498199028,5.851018427865524
2,5,2.0,0.029000000000000026,-0.9487229386798532,0.006211070402938335,12.898512399812816,10.3394013959242
2,10,2.0,0.033299999999999996,-0.9370664608797697,0.009929916656080229,9.438096977812178,9.739797556253029
