target_dim,perplexity,ijk,kendall,residual variance,globalh0,globalh1
2,2.0,0.4891,-0.021535930201947884,0.9990085293879954,90.3401572531235,22.738849563869884
2,4.35483870967742,0.4001,-0.19167579386449815,0.9549086258678013,81.73187021461807,22.43235746820548
2,6.709677419354839,0.39990000000000003,-0.14305404801107297,0.9735542279259856,66.51159808225553,20.911815454586392
2,9.064516129032258,0.271,-0.42715238372795983,0.7044164846082122,57.9268259747233,17.208496014053182
2,11.419354838709678,0.25460000000000005,-0.4630202311831333,0.6336309974360153,47.35202411424424,16.973889345013053
2,13.774193548387098,0.32620000000000005,-0.34299524036772794,0.8263244710299387,41.780368777320156,14.324971424337745
2,16.129032258064516,0.22860000000000003,-0.5241131398967313,0.6256196420113903,35.78479303698174,12.71821785672244
2,18.483870967741936,0.17300000000000004,-0.6297110789140319,0.43312127371297193,32.46879656954553,14.861779171060128
2,20.838709677419356,0.17859999999999998,-0.6026342791392304,0.5081152097657247,27.322739625275414,13.43208551965867
2,23.193548387096776,0.22560000000000002,-0.5273266896521507,0.6184993355011132,23.86640983148087,11.453171542887317
2,25.548387096774196,0.16310000000000002,-0.64715917703538,0.3450717416108011,20.75779394787961,9.818094724956502
2,27.903225806451616,0.2318,-0.5204866120670023,0.6176005240652092,16.98290105156715,11.05084970516353
2,30.258064516129032,0.12880000000000003,-0.7142738278355626,0.30115610420873307,16.56897092976817,10.69323626303643
2,32.61290322580645,0.14329999999999998,-0.6698027538955506,0.37927765879487096,15.806784104224128,13.483506326496572
2,34.96774193548387,0.1169,-0.7389345544633871,0.26347748524286196,13.605360712394232,10.476009702775489
2,37.322580645161295,0.1522,-0.6781970199883756,0.3904383951227931,10.433849393730817,9.215759914895678
2,39.67741935483871,0.13959999999999995,-0.7001715670325132,0.35147343986017276,8.696229162337595,9.219420888056144
2,42.03225806451613,0.18420000000000003,-0.6176271903287428,0.5099739639556842,4.8807254726503775,6.581320075857858
2,44.38709677419355,0.11160000000000003,-0.7386422957002788,0.2598223954126785,7.867537297739365,9.442076375606945
2,46.74193548387097,0.08530000000000004,-0.787551131669206,0.1941508812871453,5.401666496034188,9.008159705330973
2,49.09677419354839,0.10470000000000002,-0.7783846754525684,0.2153189788593527,4.516113991017944,8.437050989166146
2,51.45161290322581,0.08960000000000001,-0.8038402030854938,0.1707429647347437,3.672542652505408,8.154782590830408
2,53.80645161290323,0.11209999999999998,-0.753551331753368,0.24524527565942267,1.8023207954712592,6.500634792956764
2,56.16129032258065,0.08179999999999998,-0.8030304179757868,0.17352306858981992,1.1572472310332376,6.833753505953252
2,58.516129032258064,0.10099999999999998,-0.7599355652375367,0.22746531682593096,0.959992072110354,6.871110423528895
2,60.87096774193549,0.10250000000000004,-0.7810093634641343,0.21835831761084823,2.4742795063436955,7.370583108250139
2,63.225806451612904,0.11570000000000003,-0.7536243073729142,0.2693659382342718,2.7203767726043253,7.609871473163661
2,65.58064516129033,0.11129999999999995,-0.754577183287365,0.2696940443304737,3.8550929673738357,7.668808879086832
2,67.93548387096774,0.10870000000000002,-0.7660676504916835,0.24323056577513524,4.047076145722846,7.1329764254810755
2,70.29032258064517,0.10329999999999995,-0.7610057819194269,0.2290664378216677,7.970277158201802,7.990093533478641
2,72.64516129032259,0.10250000000000004,-0.7606933507363756,0.23516819999650673,6.28248432419488,8.235016337271908
2,75.0,0.10970000000000002,-0.7659434056200094,0.2501608329352947,6.361065473887996,8.14669229463716
