target_dim,perplexity,ijk,kendall,residual variance,globalh0,globalh1
2,2.0,0.45389999999999997,-0.09587016871838057,0.9926547264610822,2468.212567969003,30.60489969243198
2,4.35483870967742,0.27769999999999995,-0.3917047610505177,0.8101949336363887,2564.8347876292924,9.417696901473168
2,6.709677419354839,0.03700000000000003,-0.8833102562037702,0.07499696990989657,2486.6088153926494,0.0
2,9.064516129032258,0.08089999999999997,-0.8233427874115524,0.23336001092512637,2550.441807736965,2.7674856232223846
2,11.419354838709678,0.006800000000000028,-0.9595024561330011,0.015071196651793128,2552.2279110549102,0.0
2,13.774193548387098,0.008700000000000041,-0.9665946398739986,0.018588281950145613,2590.7429910723795,0.0
2,16.129032258064516,0.008199999999999985,-0.9607641965800242,0.004644850384914023,2513.114495185862,0.0
2,18.483870967741936,0.010099999999999998,-0.954177883106492,0.006738726836834852,2560.6926414640084,0.08250725193277575
2,20.838709677419356,0.010299999999999976,-0.9503635119781013,0.008302166357488705,2509.8024079532242,0.0
2,23.193548387096776,0.008600000000000052,-0.9499973177748822,0.008320498571191326,2592.3894682636146,0.0
2,25.548387096774196,0.009800000000000031,-0.949152297829101,0.008103476096229412,2565.4906850299585,0.0
2,27.903225806451616,0.011800000000000033,-0.9483704357558486,0.009316931357307046,2591.3992129557873,0.0
2,30.258064516129032,0.01090000000000002,-0.9459642017841374,0.009852041688707791,2521.337625493068,0.031052722325514814
2,32.61290322580645,0.009399999999999964,-0.9489017311155883,0.009102574325211332,2543.965636014678,0.0
2,34.96774193548387,0.00880000000000003,-0.9480099095668307,0.009021092449087775,2498.8122110461977,0.0
2,37.322580645161295,0.00770000000000004,-0.9534579238454808,0.007225020188076803,2544.9542628165063,0.0
2,39.67741935483871,0.011199999999999988,-0.945531570357316,0.010719860004760884,2593.305789360087,0.0
2,42.03225806451613,0.009499999999999953,-0.9470777641456126,0.00999245900473722,2553.849516416595,0.0
2,44.38709677419355,0.008900000000000019,-0.9461413677137435,0.010656440743451734,2552.217960853197,0.0
2,46.74193548387097,0.011700000000000044,-0.9466701124670925,0.010926071970744022,2606.3207210103037,0.0
2,49.09677419354839,0.011099999999999999,-0.9468788978187787,0.010843770816629239,2474.4950016159105,0.0
2,51.45161290322581,0.016800000000000037,-0.9428196684768924,0.013556337019558828,2591.3981055305935,0.0
2,53.80645161290323,0.01759999999999995,-0.9371537595380184,0.01799578935160262,2562.706598361184,0.0
2,56.16129032258065,0.01980000000000004,-0.9289913332583697,0.023661110603302116,2582.587543602801,0.0
2,58.516129032258064,0.019199999999999995,-0.9269917388197855,0.026056579428033633,2570.669557268844,0.0
2,60.87096774193549,0.02410000000000001,-0.9193106888890895,0.034441241328206695,2542.881482822308,0.0
2,63.225806451612904,0.024800000000000044,-0.9121889505026138,0.04364575108892044,2588.294033414754,0.0
2,65.58064516129033,0.03080000000000005,-0.9070693976469286,0.05038087344206488,2511.2715253596057,0.0
2,67.93548387096774,0.03469999999999995,-0.9039471720241471,0.05961066376423996,2582.1595083026277,0.0
2,70.29032258064517,0.03520000000000001,-0.8999739345548575,0.06474621256789104,2591.397924075873,0.0
2,72.64516129032259,0.03939999999999999,-0.8924074999684747,0.07001278074770767,2568.567121981219,0.0
2,75.0,0.03739999999999999,-0.887182157676304,0.07898701951166187,2491.169179414431,0.0
