target_dim,perplexity,ijk,kendall,residual variance,globalh0,globalh1
2,2.0,0.4082,-0.15218282098197417,0.9992983257481649,2793.43651822259,31.316169799160228
2,4.35483870967742,0.35650000000000004,-0.2687320512548998,0.9154861034295643,2454.2247775613287,4.5771120894758
2,6.709677419354839,0.24980000000000002,-0.48024213882505595,0.7413744079018401,2592.4575774417367,6.74724428689356
2,9.064516129032258,0.026499999999999968,-0.8858855589419428,0.07873093380373564,2521.3611697708334,0.0
2,11.419354838709678,0.07269999999999999,-0.8624272675954259,0.19972473971642324,2542.9044198940746,1.1295556612354645
2,13.774193548387098,0.007900000000000018,-0.9544307170256854,0.013082848609156539,2574.977681228077,0.00810650315787309
2,16.129032258064516,0.011199999999999988,-0.9605814031220327,0.01655276639572756,2552.226896088709,0.0
2,18.483870967741936,0.007399999999999962,-0.9586905130986659,0.00578540308455755,2572.3683186574826,0.0
2,20.838709677419356,0.010099999999999998,-0.9514024589811981,0.007624378753096739,2555.526592893148,0.0
2,23.193548387096776,0.010000000000000009,-0.9529916891916088,0.008100641936523933,2597.736477811813,0.0
2,25.548387096774196,0.009399999999999964,-0.949107925375068,0.008328233431803667,2575.5477246579367,0.07493029631479149
2,27.903225806451616,0.022599999999999953,-0.9197072879399171,0.04122436605234581,2551.827931040584,0.030545645838121693
2,30.258064516129032,0.011199999999999988,-0.9481184115529698,0.009702274099997799,2491.88964372708,0.003304202900744513
2,32.61290322580645,0.01539999999999997,-0.9418948509883202,0.010923766631948495,2467.955180923703,0.010446011470155999
2,34.96774193548387,0.012299999999999978,-0.9429473607396843,0.010842314257138996,2592.3888888305596,0.07920554076893355
2,37.322580645161295,0.015499999999999958,-0.9392774430017952,0.012958571440400468,2538.474233999522,0.0
2,39.67741935483871,0.017800000000000038,-0.9396022202155291,0.013233061920854605,2570.1059832917804,0.0
2,42.03225806451613,0.01859999999999995,-0.9351235578227471,0.01775056481460391,2565.491874288,0.00803906875587479
2,44.38709677419355,0.016000000000000014,-0.9401625439051425,0.012141065750253421,2578.2660214480456,0.12549163697643032
2,46.74193548387097,0.015199999999999991,-0.9371367150095988,0.01381908540796939,2574.030414680259,0.0
2,49.09677419354839,0.017000000000000015,-0.9320105629659506,0.016914540455593374,2562.976269345325,0.019489559368646603
2,51.45161290322581,0.022499999999999964,-0.9148993948936714,0.06401521492482776,2563.801929516049,0.025934812612578108
2,53.80645161290323,0.016599999999999948,-0.9392978883387355,0.012576281442878479,2509.8001917618158,0.0
2,56.16129032258065,0.023700000000000054,-0.9194203244780688,0.029064562911260472,2563.797081445883,0.003253224064896365
2,58.516129032258064,0.021399999999999975,-0.9234570437064129,0.023611840970189313,2524.8268221207563,0.0
2,60.87096774193549,0.023599999999999954,-0.9255490672622939,0.022840016072112612,2570.179496546992,0.0
2,63.225806451612904,0.04469999999999996,-0.8895875009600692,0.05823476935540184,2493.7594593121835,0.0
2,65.58064516129033,0.053200000000000025,-0.879090945946513,0.07844777629066024,2554.4589653319563,0.0
2,67.93548387096774,0.0524,-0.8716287218498027,0.09062322188789118,2611.4324491427105,0.0
2,70.29032258064517,0.05300000000000005,-0.859438807107795,0.13192302273793044,2579.5935491806576,0.0
2,72.64516129032259,0.054200000000000026,-0.8728257659632996,0.0844045729090831,2458.1297741609933,0.00014986016674856106
2,75.0,0.05359999999999998,-0.867393662610229,0.1000398493804242,2538.472924150115,0.0
