target_dim,n_neighbors,min_dist,ijk,kendall,residual variance,globalh0,globalh1
2,4,0.0,0.22399999999999998,-0.570554114828507,0.46605474939338754,126.09338677648564,38.71481784578134
2,8,0.0,0.15369999999999995,-0.6639922648229554,0.2950673148075076,125.75144056083197,38.79977545710274
2,16,0.0,0.12170000000000003,-0.7156356427460008,0.23252393248655567,125.14437154813265,38.90110152489721
2,32,0.0,0.12890000000000001,-0.7127835506537351,0.25692348264593223,125.71537841087628,37.44048092634923
2,64,0.0,0.19410000000000005,-0.5858256791572197,0.5147292199031179,125.6361472605665,40.29592780238967
2,128,0.0,0.19140000000000001,-0.563658594744371,0.5606189856703758,126.56256252465008,38.78191536335329
2,4,0.1,0.21540000000000004,-0.5721001097203186,0.48169591109241994,125.6006794283324,37.19141054093047
2,8,0.1,0.1502,-0.6676043020799678,0.2793937633646111,125.74350981809255,37.94278823437712
2,16,0.1,0.12960000000000005,-0.7137166391280568,0.2476366681068819,126.28522270923419,39.0313299502259
2,32,0.1,0.14449999999999996,-0.6882113607491269,0.3035681773575001,125.6360703656396,38.58872089198193
2,64,0.1,0.1915,-0.5494288337533041,0.5913827939206463,126.27770240677226,38.10518450593902
2,128,0.1,0.18889999999999996,-0.5731321183882292,0.5432384646465965,125.38895153653566,36.20698284798381
2,4,0.25,0.21830000000000005,-0.55130442160831,0.4960948888861004,125.84972889968651,38.182376202523244
2,8,0.25,0.13949999999999996,-0.6940843716174817,0.2599637515497554,125.88147372263101,37.95013187934965
2,16,0.25,0.12019999999999997,-0.7543233616040635,0.20015512669401403,126.52108569404302,37.598338189747054
2,32,0.25,0.1371,-0.7088027454831635,0.263940083798641,126.16854281695147,36.53498829624178
2,64,0.25,0.19779999999999998,-0.5505385467811662,0.5839518850708212,125.15451396164472,37.34535349924784
2,128,0.25,0.2239,-0.5188668085329209,0.6177209303060316,126.50913788421283,39.136686318744125
2,4,0.5,0.22089999999999999,-0.5487324249651567,0.5157362385377503,127.18222235577095,37.7234023799844
2,8,0.5,0.15700000000000003,-0.6528053700337975,0.3454071639055466,125.40960460132722,37.27888599881052
2,16,0.5,0.11629999999999996,-0.7547468327799786,0.2157210649671626,126.37846445987911,39.142881431519946
2,32,0.5,0.1623,-0.6547218608792568,0.3543747078266166,126.22128355464532,40.75134042814946
2,64,0.5,0.2308,-0.4891954991714617,0.6597915042949822,126.42838693420856,38.36690501862473
2,128,0.5,0.2512,-0.48522672443861076,0.6292858671726016,126.16622660485375,37.97272695614531
2,4,0.8,0.24819999999999998,-0.5076721805887914,0.5685014481824324,127.06165690318153,37.20511305622138
2,8,0.8,0.15500000000000003,-0.6527970508415418,0.35278106919014496,126.63269732062031,40.054588799578525
2,16,0.8,0.14039999999999997,-0.7086411266778719,0.26277414054708004,126.00360860415573,38.07001696492288
2,32,0.8,0.18979999999999997,-0.6044130490695037,0.4465748611446574,126.21514313264173,38.652448489209455
2,64,0.8,0.2602,-0.4492215641010597,0.6942293224257017,125.94485024951993,37.52983617850852
2,128,0.8,0.27190000000000003,-0.44636741749514725,0.6763825876181038,125.97517456721614,38.503102771063865
